TRANSACTION_ID,CLIENT_ID,PRODUCT_CODE,QUANTITY,UNIT_PRICE,TRANSACTION_DATE,STATUS
364,107,bom-a100,54,197.26,2025-09-06 18:10:18.636326,Anulat
365,102,BOM-C300,58,161.6,2025-05-10 18:10:18.636326,Finalizat
366,101,BOM-C300,55,115.7,2026-02-14 18:10:18.636326,In Procesare
367,110,bom-a100,54,424.8,2025-09-04 18:10:18.636326,Finalizat
368,105,BOM-B200,65,226.35,2025-12-21 18:10:18.636326,Finalizat
369,107,Bom-B200,45,26.31,2026-02-25 18:10:18.636326,Anulat
370,108,bom-a100,54,144.9,2025-08-20 18:10:18.636326,Finalizat
371,101,BOM-A100,72,397.91,2025-08-09 18:10:18.636326,In Procesare
372,106,Bom-B200,57,320.9,2025-12-05 18:10:18.636326,Finalizat
373,109,BOM-A100,54,481.18,2026-03-23 18:10:18.636326,
374,101,BOM-A100,48,280.78,2025-07-16 18:10:18.636326,Finalizat
375,101,BOM-B200,69,220.67,2026-01-24 18:10:18.636326,Finalizat
376,107,Bom-B200,61,173.39,2025-10-19 18:10:18.636326,
377,104,Bom-B200,83,379.0,2026-02-03 18:10:18.636326,Finalizat
378,109,BOM-B200,73,151.14,2026-03-19 18:10:18.636326,Finalizat
379,105,Bom-B200,-15,85.28,2026-04-13 18:10:18.636326,Anulat
380,104,BOM-B200,18,206.5,2025-10-15 18:10:18.636326,Finalizat
381,110,BOM-C300,44,119.66,2025-09-09 18:10:18.636326,Finalizat
382,106,BOM-C300,40,414.35,2026-04-12 18:10:18.636326,Anulat
383,102,BOM-B200,62,352.23,2025-07-19 18:10:18.636326,Finalizat
384,101,BOM-A100,54,164.62,2025-07-03 18:10:18.636326,
385,103,BOM-B200,73,413.19,2026-03-04 18:10:18.636326,
386,107,Bom-B200,55,336.58,2025-06-05 18:10:18.636326,In Procesare
387,105,BOM-A100,53,20.47,2025-05-24 18:10:18.636326,Finalizat
388,107,BOM-B200,42,214.49,2026-01-18 18:10:18.636326,Finalizat
389,102,bom-a100,47,289.11,2025-10-16 18:10:18.636326,Finalizat
390,109,BOM-C300,78,385.51,2025-07-01 18:10:18.636326,
391,102,Bom-B200,58,117.07,2026-03-23 18:10:18.636326,Finalizat
392,107,BOM-B200,41,169.54,2025-06-23 18:10:18.636326,
393,102,BOM-C300,34,182.62,2025-08-26 18:10:18.636326,Finalizat
394,102,BOM-B200,9,248.65,2025-09-15 18:10:18.636326,Finalizat
395,101,Bom-B200,68,16.08,2025-06-12 18:10:18.636326,Finalizat
396,107,bom-a100,79,136.81,2025-06-23 18:10:18.636326,
397,110,BOM-C300,86,330.44,2026-02-27 18:10:18.636326,Finalizat
398,102,Bom-B200,-15,252.38,2025-05-02 18:10:18.636326,In Procesare
399,104,BOM-B200,20,155.56,2026-01-31 18:10:18.636326,Finalizat
400,104,BOM-B200,7,380.45,2025-06-09 18:10:18.636326,Finalizat
401,103,Bom-B200,78,22.01,2025-08-04 18:10:18.636326,Finalizat
402,101,BOM-A100,54,314.76,2025-12-18 18:10:18.636326,In Procesare
403,109,BOM-A100,48,139.91,2026-02-15 18:10:18.636326,Finalizat
404,102,BOM-B200,46,168.39,2025-12-22 18:10:18.636326,Finalizat
405,102,BOM-C300,53,160.3,2025-10-02 18:10:18.636326,Finalizat
406,102,Bom-B200,60,62.67,2026-02-01 18:10:18.636326,Finalizat
407,109,BOM-C300,58,490.82,2025-06-29 18:10:18.636326,Finalizat
408,105,BOM-B200,44,496.2,2026-02-22 18:10:18.636326,Finalizat
409,105,BOM-B200,39,147.22,2025-10-22 18:10:18.636326,In Procesare
410,104,BOM-B200,103,412.2,2025-05-25 18:10:18.636326,Finalizat
411,105,bom-a100,33,146.27,2025-10-25 18:10:18.636326,
412,108,BOM-A100,36,253.82,2025-06-03 18:10:18.636326,Finalizat
413,108,bom-a100,56,342.43,2025-08-10 18:10:18.636326,Finalizat
414,106,BOM-C300,39,380.78,2025-07-27 18:10:18.636326,Finalizat
415,104,BOM-C300,39,411.4,2025-07-22 18:10:18.636326,Finalizat
416,103,BOM-C300,48,333.51,2026-03-28 18:10:18.636326,Finalizat
417,104,Bom-B200,76,146.57,2025-05-29 18:10:18.636326,Finalizat
418,109,BOM-B200,-15,416.55,2025-09-24 18:10:18.636326,In Procesare
419,101,BOM-C300,48,65.04,2026-01-01 18:10:18.636326,In Procesare
420,106,BOM-C300,104,106.45,2025-07-13 18:10:18.636326,In Procesare
421,109,BOM-A100,42,404.91,2026-01-07 18:10:18.636326,Finalizat
422,106,BOM-C300,30,293.61,2025-06-10 18:10:18.636326,
423,109,BOM-B200,64,364.23,2026-01-25 18:10:18.636326,In Procesare
424,107,BOM-A100,71,174.75,2025-09-20 18:10:18.636326,Finalizat
425,104,Bom-B200,54,445.55,2026-01-18 18:10:18.636326,In Procesare
426,108,BOM-C300,-15,59.53,2026-01-26 18:10:18.636326,Finalizat
427,105,BOM-A100,34,263.36,2025-09-29 18:10:18.636326,Finalizat
428,107,BOM-B200,52,69.14,2025-11-15 18:10:18.636326,Finalizat
429,110,BOM-A100,55,89.45,2026-04-09 18:10:18.636326,In Procesare
430,106,Bom-B200,40,381.89,2026-01-18 18:10:18.636326,Finalizat
431,106,BOM-C300,60,256.04,2025-07-03 18:10:18.636326,Finalizat
432,103,BOM-A100,38,499.44,2026-01-12 18:10:18.636326,
433,107,BOM-C300,25,152.32,2026-02-23 18:10:18.636326,Finalizat
434,110,bom-a100,63,157.02,2025-05-25 18:10:18.636326,Finalizat
435,103,bom-a100,80,251.25,2025-11-11 18:10:18.636326,Anulat
436,101,BOM-C300,47,268.4,2025-05-26 18:10:18.636326,Finalizat
437,109,bom-a100,34,379.77,2025-07-21 18:10:18.636326,In Procesare
438,108,bom-a100,102,321.33,2025-12-24 18:10:18.636326,Finalizat
439,104,Bom-B200,63,430.77,2025-08-30 18:10:18.636326,Finalizat
440,105,BOM-B200,56,206.82,2026-02-15 18:10:18.636326,In Procesare
441,103,BOM-B200,65,170.49,2025-05-17 18:10:18.636326,Finalizat
442,102,BOM-B200,51,326.87,2026-01-12 18:10:18.636326,Finalizat
443,110,bom-a100,72,200.01,2026-01-17 18:10:18.636326,
444,105,BOM-A100,-15,409.14,2025-07-25 18:10:18.636326,Finalizat
445,101,BOM-C300,89,442.73,2026-03-29 18:10:18.636326,In Procesare
446,101,BOM-B200,60,488.62,2025-12-02 18:10:18.636326,
447,108,Bom-B200,54,281.92,2025-05-31 18:10:18.636326,Finalizat
448,102,Bom-B200,29,141.37,2025-05-14 18:10:18.636326,In Procesare
449,103,Bom-B200,49,16.85,2025-10-17 18:10:18.636326,Finalizat
450,110,BOM-A100,40,315.89,2025-09-04 18:10:18.636326,Finalizat
451,101,bom-a100,53,451.45,2026-01-12 18:10:18.636326,Finalizat
452,107,BOM-A100,67,145.01,2025-07-05 18:10:18.636326,In Procesare
453,101,BOM-B200,12,455.16,2025-06-27 18:10:18.636326,Finalizat
454,105,BOM-B200,75,363.81,2026-02-08 18:10:18.636326,Finalizat
455,103,BOM-C300,46,187.38,2025-12-12 18:10:18.636326,Finalizat
456,105,BOM-B200,53,420.92,2025-10-14 18:10:18.636326,Finalizat
457,104,BOM-C300,96,132.31,2025-08-03 18:10:18.636326,Finalizat
458,107,BOM-C300,35,57.17,2025-12-03 18:10:18.636326,
459,108,BOM-A100,83,289.36,2026-01-15 18:10:18.636326,Finalizat
460,104,BOM-C300,26,186.67,2025-09-18 18:10:18.636326,Finalizat
461,108,BOM-C300,73,130.17,2026-04-14 18:10:18.636326,Finalizat
462,107,Bom-B200,68,462.07,2025-09-15 18:10:18.636326,Finalizat
463,103,Bom-B200,53,446.31,2026-02-07 18:10:18.636326,In Procesare
464,106,BOM-A100,18,493.07,2026-01-30 18:10:18.636326,Finalizat
465,103,BOM-A100,43,165.23,2025-11-04 18:10:18.636326,Finalizat
466,106,BOM-A100,72,356.94,2025-08-04 18:10:18.636326,In Procesare
467,101,BOM-C300,30,308.81,2025-09-19 18:10:18.636326,Finalizat
468,101,BOM-C300,53,289.98,2025-06-12 18:10:18.636326,
469,106,BOM-C300,43,499.58,2026-03-27 18:10:18.636326,Finalizat
470,106,BOM-B200,57,276.61,2025-09-16 18:10:18.636326,Finalizat
471,101,bom-a100,37,478.73,2025-12-19 18:10:18.636326,Anulat
472,102,BOM-B200,55,293.97,2025-10-19 18:10:18.636326,Finalizat
473,106,BOM-B200,46,477.03,2025-08-13 18:10:18.636326,Finalizat
474,103,bom-a100,19,481.01,2026-03-06 18:10:18.636326,In Procesare
475,104,bom-a100,69,176.79,2026-01-26 18:10:18.636326,Finalizat
476,103,BOM-B200,-15,12.42,2026-02-26 18:10:18.636326,Finalizat
477,102,BOM-C300,41,322.87,2025-10-27 18:10:18.636326,Anulat
478,103,BOM-B200,88,360.07,2025-05-20 18:10:18.636326,Anulat
479,101,BOM-B200,53,381.32,2025-09-28 18:10:18.636326,In Procesare
480,109,BOM-C300,70,268.11,2025-05-05 18:10:18.636326,
481,110,BOM-A100,31,30.71,2025-10-01 18:10:18.636326,
482,104,BOM-A100,72,355.71,2026-04-07 18:10:18.636326,Finalizat
483,107,bom-a100,36,388.97,2026-02-21 18:10:18.636326,Finalizat
484,106,BOM-A100,37,155.77,2025-04-25 18:10:18.636326,Finalizat
485,103,BOM-A100,64,92.3,2025-09-18 18:10:18.636326,Finalizat
486,103,bom-a100,31,416.93,2025-05-20 18:10:18.636326,Finalizat
487,101,BOM-B200,5,77.54,2026-01-30 18:10:18.636326,Finalizat
488,102,BOM-C300,33,387.71,2025-07-04 18:10:18.636326,
489,101,BOM-A100,30,333.07,2025-11-17 18:10:18.636326,Finalizat
490,103,Bom-B200,80,196.75,2025-07-17 18:10:18.636326,Finalizat
491,106,BOM-A100,57,263.27,2026-02-07 18:10:18.636326,Finalizat
492,105,BOM-B200,52,383.42,2025-07-14 18:10:18.636326,Finalizat
493,107,BOM-B200,66,438.15,2026-02-07 18:10:18.636326,Anulat
494,104,BOM-A100,75,270.29,2025-12-25 18:10:18.636326,In Procesare
495,109,bom-a100,21,95.22,2025-11-17 18:10:18.636326,Finalizat
496,108,BOM-C300,52,291.12,2025-04-16 18:10:18.636326,In Procesare
497,108,bom-a100,39,21.5,2025-11-18 18:10:18.636326,Finalizat
498,109,bom-a100,42,468.59,2026-03-27 18:10:18.636326,Finalizat
499,103,Bom-B200,26,362.63,2025-09-23 18:10:18.636326,Finalizat
500,105,BOM-A100,-15,472.66,2025-12-28 18:10:18.636326,Finalizat
501,110,bom-a100,69,105.32,2026-04-11 18:10:18.636326,Finalizat
502,105,BOM-A100,62,484.66,2025-08-20 18:10:18.636326,Finalizat
503,110,BOM-C300,-15,442.43,2025-04-17 18:10:18.636326,Finalizat
504,106,BOM-C300,31,233.88,2026-04-15 18:10:18.636326,Finalizat
505,109,bom-a100,65,200.45,2025-11-16 18:10:18.636326,In Procesare
506,103,Bom-B200,-15,345.17,2025-09-03 18:10:18.636326,In Procesare
507,103,bom-a100,59,353.46,2025-05-13 18:10:18.636326,Finalizat
508,101,BOM-A100,49,320.23,2025-08-07 18:10:18.636326,In Procesare
509,109,BOM-A100,46,170.21,2025-10-03 18:10:18.636326,
510,106,BOM-B200,61,279.61,2026-03-24 18:10:18.636326,Finalizat
511,109,bom-a100,40,47.73,2025-07-30 18:10:18.636326,Finalizat
512,103,BOM-A100,19,374.4,2025-06-12 18:10:18.636326,Finalizat
513,105,BOM-A100,-15,449.31,2026-04-09 18:10:18.636326,In Procesare
514,102,Bom-B200,29,136.78,2025-07-17 18:10:18.636326,Finalizat
515,102,BOM-C300,67,284.92,2025-05-20 18:10:18.636326,Finalizat
516,107,Bom-B200,33,325.2,2025-07-07 18:10:18.636326,Finalizat
517,102,BOM-C300,38,495.02,2026-04-16 18:10:18.636326,Finalizat
518,110,BOM-B200,57,170.92,2025-09-07 18:10:18.636326,Finalizat
519,106,Bom-B200,53,109.17,2025-06-29 18:10:18.636326,Finalizat
520,107,BOM-C300,54,281.09,2025-10-24 18:10:18.636326,Finalizat
521,105,BOM-B200,-15,14.26,2025-11-20 18:10:18.636326,Anulat
522,107,BOM-A100,43,109.6,2025-10-27 18:10:18.636326,Finalizat
523,101,BOM-A100,29,396.05,2025-04-29 18:10:18.636326,Finalizat
524,110,bom-a100,39,287.58,2025-07-08 18:10:18.636326,Finalizat
525,108,Bom-B200,47,36.34,2025-06-07 18:10:18.636326,Finalizat
526,101,BOM-C300,22,463.17,2025-06-10 18:10:18.636326,In Procesare
527,108,Bom-B200,39,470.31,2026-03-20 18:10:18.636326,Finalizat
528,108,BOM-B200,31,403.38,2025-08-26 18:10:18.636326,Anulat
529,109,BOM-A100,84,250.23,2026-04-07 18:10:18.636326,Finalizat
530,104,BOM-C300,37,212.75,2025-08-31 18:10:18.636326,
531,109,BOM-B200,67,100.59,2025-11-27 18:10:18.636326,Finalizat
532,109,Bom-B200,8,209.91,2025-08-18 18:10:18.636326,Finalizat
533,107,BOM-B200,77,269.85,2025-07-21 18:10:18.636326,Finalizat
534,108,Bom-B200,72,488.61,2026-01-10 18:10:18.636326,Finalizat
535,105,bom-a100,79,71.39,2026-03-31 18:10:18.636326,In Procesare
536,102,BOM-B200,65,95.09,2026-04-04 18:10:18.636326,Finalizat
537,108,BOM-A100,59,256.67,2026-04-15 18:10:18.636326,Finalizat
538,109,bom-a100,50,492.83,2026-02-06 18:10:18.636326,Finalizat
539,109,Bom-B200,28,48.02,2025-05-28 18:10:18.636326,Finalizat
540,103,BOM-A100,47,80.53,2025-09-27 18:10:18.636326,Finalizat
541,107,Bom-B200,38,342.7,2025-07-09 18:10:18.636326,Finalizat
542,101,BOM-A100,59,410.23,2025-04-18 18:10:18.636326,Finalizat
543,104,BOM-B200,46,340.31,2025-07-02 18:10:18.636326,Finalizat
544,109,bom-a100,38,281.99,2025-08-11 18:10:18.636326,Finalizat
545,108,Bom-B200,85,420.18,2025-12-31 18:10:18.636326,Finalizat
546,104,BOM-B200,67,31.04,2025-07-24 18:10:18.636326,Anulat
547,105,BOM-B200,43,33.25,2025-07-04 18:10:18.636326,
548,103,BOM-C300,57,375.46,2026-02-26 18:10:18.636326,Finalizat
549,101,BOM-B200,50,326.51,2025-07-07 18:10:18.636326,Finalizat
550,104,Bom-B200,38,350.92,2025-06-29 18:10:18.636326,Finalizat
551,102,BOM-C300,73,254.05,2025-11-25 18:10:18.636326,Finalizat
552,104,BOM-A100,37,338.36,2025-09-14 18:10:18.636326,Finalizat
553,104,Bom-B200,45,333.67,2025-07-20 18:10:18.636326,Finalizat
554,110,Bom-B200,39,217.52,2026-03-25 18:10:18.636326,Finalizat
555,106,BOM-A100,63,245.49,2026-01-17 18:10:18.636326,Anulat
556,106,BOM-A100,88,473.58,2025-11-17 18:10:18.636326,
557,108,Bom-B200,55,381.03,2025-09-02 18:10:18.636326,Finalizat
558,106,BOM-B200,69,482.23,2025-05-26 18:10:18.636326,Finalizat
559,108,BOM-C300,40,309.09,2026-04-06 18:10:18.636326,Finalizat
560,104,BOM-C300,34,458.47,2025-09-19 18:10:18.636326,In Procesare
561,107,BOM-C300,38,70.2,2026-03-13 18:10:18.636326,Finalizat
562,104,BOM-C300,30,376.25,2025-12-15 18:10:18.636326,Finalizat
563,105,BOM-A100,50,465.05,2025-05-10 18:10:18.636326,In Procesare
564,103,BOM-C300,50,66.95,2025-12-09 18:10:18.636326,Finalizat
565,108,BOM-C300,56,60.29,2026-04-03 18:10:18.636326,Finalizat
566,101,BOM-C300,44,386.64,2025-04-23 18:10:18.636326,Finalizat
567,109,BOM-A100,62,82.79,2026-01-08 18:10:18.636326,Finalizat
568,102,bom-a100,58,40.8,2025-09-27 18:10:18.636326,Finalizat
569,101,bom-a100,89,489.45,2026-03-31 18:10:18.636326,Finalizat
570,104,BOM-A100,36,360.71,2025-09-16 18:10:18.636326,Finalizat
571,102,BOM-B200,45,78.1,2025-12-16 18:10:18.636326,Anulat
572,107,bom-a100,34,81.86,2026-01-07 18:10:18.636326,Finalizat
573,106,BOM-A100,50,331.75,2025-09-19 18:10:18.636326,Finalizat
574,104,Bom-B200,25,355.22,2025-06-09 18:10:18.636326,Finalizat
575,101,Bom-B200,46,264.09,2025-05-27 18:10:18.636326,Finalizat
576,101,BOM-C300,70,495.36,2026-02-17 18:10:18.636326,Finalizat
577,102,Bom-B200,32,135.87,2025-10-19 18:10:18.636326,In Procesare
578,103,Bom-B200,48,255.59,2025-04-16 18:10:18.636326,In Procesare
579,101,bom-a100,40,118.16,2026-01-22 18:10:18.636326,Finalizat
580,104,bom-a100,-15,80.97,2025-09-15 18:10:18.636326,Finalizat
581,103,BOM-A100,42,283.13,2025-07-02 18:10:18.636326,Finalizat
582,110,BOM-C300,54,65.86,2025-08-22 18:10:18.636326,
583,106,BOM-C300,92,52.6,2025-08-03 18:10:18.636326,
584,102,BOM-C300,42,21.44,2026-02-13 18:10:18.636326,Finalizat
585,110,bom-a100,79,444.74,2025-07-03 18:10:18.636326,Finalizat
586,110,bom-a100,52,106.11,2025-12-29 18:10:18.636326,Finalizat
587,105,Bom-B200,63,51.22,2025-05-14 18:10:18.636326,Finalizat
588,104,Bom-B200,37,153.19,2025-05-16 18:10:18.636326,Finalizat
589,105,BOM-B200,65,170.08,2025-12-23 18:10:18.636326,Finalizat
590,102,BOM-A100,47,193.23,2025-08-21 18:10:18.636326,Finalizat
591,106,BOM-C300,48,428.73,2025-09-12 18:10:18.636326,Finalizat
592,110,BOM-C300,79,173.81,2025-10-10 18:10:18.636326,
593,107,bom-a100,46,239.9,2025-10-05 18:10:18.636326,Finalizat
594,106,bom-a100,40,324.05,2026-03-18 18:10:18.636326,Finalizat
595,102,BOM-B200,32,377.1,2026-03-10 18:10:18.636326,Finalizat
596,103,BOM-C300,50,95.42,2026-03-07 18:10:18.636326,Finalizat
597,103,BOM-C300,62,359.44,2025-05-12 18:10:18.636326,Finalizat
598,107,Bom-B200,55,239.28,2025-12-04 18:10:18.636326,Anulat
599,109,bom-a100,40,479.03,2026-03-05 18:10:18.636326,Finalizat
600,106,BOM-A100,56,329.82,2026-04-13 18:10:18.636326,Finalizat
601,108,bom-a100,58,193.81,2025-09-02 18:10:18.636326,
602,105,BOM-C300,39,152.87,2025-07-02 18:10:18.636326,Finalizat
603,104,Bom-B200,45,283.33,2025-12-12 18:10:18.636326,In Procesare
604,108,BOM-C300,57,393.0,2025-05-12 18:10:18.636326,Finalizat
605,101,BOM-A100,79,98.44,2025-10-10 18:10:18.636326,Finalizat
606,102,BOM-B200,56,418.84,2026-03-25 18:10:18.636326,Finalizat
607,102,Bom-B200,43,138.3,2025-11-23 18:10:18.636326,Finalizat
608,101,BOM-C300,32,331.04,2025-12-09 18:10:18.636326,In Procesare
609,109,BOM-C300,48,296.74,2025-07-03 18:10:18.636326,Finalizat
610,109,BOM-A100,28,433.61,2025-11-02 18:10:18.636326,In Procesare
611,101,bom-a100,48,389.01,2026-01-20 18:10:18.636326,Finalizat
612,105,bom-a100,58,210.34,2025-06-05 18:10:18.636326,In Procesare
613,109,BOM-A100,84,197.98,2025-09-10 18:10:18.636326,In Procesare
614,101,bom-a100,43,131.35,2026-02-03 18:10:18.636326,In Procesare
615,102,bom-a100,47,69.62,2026-03-26 18:10:18.636326,In Procesare
616,106,bom-a100,39,19.33,2025-09-11 18:10:18.636326,Finalizat
617,110,bom-a100,61,75.65,2025-12-30 18:10:18.636326,Finalizat
618,110,BOM-A100,-15,178.66,2026-02-05 18:10:18.636326,In Procesare
619,101,BOM-C300,80,270.28,2025-10-25 18:10:18.636326,Finalizat
620,110,BOM-B200,71,473.14,2025-04-18 18:10:18.636326,
621,110,bom-a100,19,29.4,2026-02-17 18:10:18.636326,In Procesare
622,102,bom-a100,20,223.34,2026-02-13 18:10:18.636326,
623,110,bom-a100,48,283.53,2025-08-22 18:10:18.636326,Finalizat
624,103,BOM-A100,56,288.56,2025-10-30 18:10:18.636326,Finalizat
625,105,BOM-B200,23,353.71,2025-10-02 18:10:18.636326,Finalizat
626,110,BOM-C300,23,135.55,2025-10-05 18:10:18.636326,
627,101,BOM-A100,-15,490.32,2025-07-09 18:10:18.636326,Finalizat
628,101,BOM-B200,72,74.53,2025-11-27 18:10:18.636326,In Procesare
629,104,BOM-C300,37,428.27,2025-11-28 18:10:18.636326,Finalizat
630,105,BOM-B200,71,385.34,2025-11-14 18:10:18.636326,In Procesare
631,109,bom-a100,31,444.86,2026-02-18 18:10:18.636326,Finalizat
632,102,BOM-A100,-15,137.16,2025-11-14 18:10:18.636326,In Procesare
633,104,Bom-B200,48,301.06,2025-04-19 18:10:18.636326,Finalizat
634,104,BOM-C300,60,356.1,2026-02-06 18:10:18.636326,Finalizat
635,102,BOM-A100,33,315.56,2025-12-06 18:10:18.636326,Finalizat
636,101,BOM-C300,42,292.65,2026-01-05 18:10:18.636326,In Procesare
637,104,BOM-B200,25,156.29,2025-08-30 18:10:18.636326,Finalizat
638,107,bom-a100,78,82.9,2025-04-26 18:10:18.636326,Finalizat
639,109,BOM-C300,52,71.3,2025-07-03 18:10:18.636326,In Procesare
640,103,Bom-B200,36,41.86,2025-05-02 18:10:18.636326,Finalizat
641,103,BOM-A100,59,342.12,2025-11-03 18:10:18.636326,Finalizat
642,110,bom-a100,69,377.32,2025-11-14 18:10:18.636326,In Procesare
643,101,Bom-B200,52,377.57,2025-11-26 18:10:18.636326,Finalizat
644,103,bom-a100,72,448.75,2026-01-22 18:10:18.636326,Finalizat
645,108,BOM-B200,-15,330.27,2025-07-05 18:10:18.636326,Finalizat
646,110,BOM-B200,29,261.0,2026-01-26 18:10:18.636326,Anulat
647,103,bom-a100,44,161.71,2025-06-04 18:10:18.636326,In Procesare
648,108,BOM-C300,19,486.41,2025-08-04 18:10:18.636326,Finalizat
649,102,BOM-C300,42,382.27,2025-12-24 18:10:18.636326,Finalizat
650,102,Bom-B200,15,161.94,2025-08-06 18:10:18.636326,In Procesare
651,102,BOM-A100,25,280.16,2025-04-28 18:10:18.636326,
652,106,BOM-C300,71,387.9,2025-06-04 18:10:18.636326,Finalizat
653,102,BOM-B200,34,359.52,2025-11-10 18:10:18.636326,Finalizat
654,105,bom-a100,49,347.5,2025-12-04 18:10:18.636326,Finalizat
655,102,Bom-B200,59,233.65,2026-03-23 18:10:18.636326,Finalizat
656,102,bom-a100,61,224.11,2025-08-24 18:10:18.636326,Finalizat
657,102,bom-a100,53,250.28,2026-02-20 18:10:18.636326,Finalizat
658,107,bom-a100,57,298.78,2025-07-27 18:10:18.636326,Finalizat
659,107,BOM-A100,41,92.43,2025-12-10 18:10:18.636326,Finalizat
660,105,BOM-C300,-15,61.12,2026-04-12 18:10:18.636326,Finalizat
661,110,BOM-B200,30,56.55,2026-03-16 18:10:18.636326,Finalizat
662,110,Bom-B200,44,132.14,2025-08-20 18:10:18.636326,
663,106,bom-a100,81,291.04,2026-01-17 18:10:18.636326,Finalizat
664,101,Bom-B200,59,112.86,2025-12-07 18:10:18.636326,In Procesare
665,102,BOM-C300,43,380.39,2025-08-12 18:10:18.636326,Finalizat
666,108,BOM-C300,54,422.13,2025-12-01 18:10:18.636326,Finalizat
667,109,BOM-A100,79,472.94,2026-01-07 18:10:18.636326,In Procesare
668,104,BOM-A100,41,272.97,2025-04-19 18:10:18.636326,In Procesare
669,108,Bom-B200,40,138.93,2025-12-28 18:10:18.636326,In Procesare
670,101,Bom-B200,17,293.11,2025-12-18 18:10:18.636326,Finalizat
671,101,BOM-C300,19,320.92,2026-03-11 18:10:18.636326,Finalizat
672,105,Bom-B200,62,480.46,2026-04-11 18:10:18.636326,In Procesare
673,101,BOM-A100,62,327.09,2026-03-15 18:10:18.636326,In Procesare
674,105,Bom-B200,65,113.81,2026-03-22 18:10:18.636326,Finalizat
675,106,Bom-B200,65,395.7,2025-05-12 18:10:18.636326,In Procesare
676,107,Bom-B200,48,14.02,2025-08-31 18:10:18.636326,In Procesare
677,104,BOM-C300,52,266.91,2025-09-19 18:10:18.636326,Finalizat
678,102,BOM-B200,49,227.98,2025-05-25 18:10:18.636326,Finalizat
679,106,Bom-B200,35,452.03,2025-07-05 18:10:18.636326,
680,105,bom-a100,39,48.04,2026-02-05 18:10:18.636326,In Procesare
681,109,BOM-B200,74,190.14,2026-04-01 18:10:18.636326,In Procesare
682,110,BOM-A100,51,298.68,2025-08-13 18:10:18.636326,Finalizat
683,109,bom-a100,49,159.34,2025-05-08 18:10:18.636326,Finalizat
684,109,BOM-A100,63,403.04,2025-05-08 18:10:18.636326,In Procesare
685,106,bom-a100,55,16.73,2025-10-30 18:10:18.636326,Finalizat
686,107,bom-a100,67,292.38,2025-07-14 18:10:18.636326,Finalizat
687,102,BOM-B200,6,272.44,2025-10-17 18:10:18.636326,Finalizat
688,103,BOM-C300,46,13.15,2026-03-10 18:10:18.636326,Finalizat
689,102,BOM-A100,46,49.77,2025-11-24 18:10:18.636326,Finalizat
690,106,BOM-B200,33,439.73,2026-02-25 18:10:18.636326,Finalizat
691,102,BOM-A100,71,441.63,2026-03-12 18:10:18.636326,Finalizat
692,110,BOM-B200,63,476.83,2025-09-24 18:10:18.636326,Finalizat
693,104,BOM-A100,86,48.32,2025-05-20 18:10:18.636326,Finalizat
694,108,BOM-C300,38,135.62,2026-03-05 18:10:18.636326,Finalizat
695,103,BOM-B200,69,14.88,2025-08-09 18:10:18.636326,Finalizat
696,104,BOM-A100,6,116.45,2026-03-14 18:10:18.636326,Finalizat
697,107,BOM-C300,6,172.31,2025-09-16 18:10:18.636326,Finalizat
698,110,bom-a100,64,47.43,2026-01-06 18:10:18.636326,Finalizat
699,105,Bom-B200,46,416.77,2025-09-18 18:10:18.636326,Finalizat
700,101,BOM-A100,57,177.95,2025-09-20 18:10:18.636326,Anulat
701,101,bom-a100,60,346.35,2026-01-05 18:10:18.636326,Finalizat
702,102,BOM-A100,38,282.92,2025-09-23 18:10:18.636326,Finalizat
703,109,BOM-B200,60,341.21,2025-08-22 18:10:18.636326,Finalizat
704,109,bom-a100,48,208.28,2026-01-05 18:10:18.636326,Anulat
705,101,BOM-B200,54,366.88,2026-01-22 18:10:18.636326,Finalizat
706,103,BOM-B200,61,435.24,2025-12-12 18:10:18.636326,In Procesare
707,109,bom-a100,38,427.0,2025-10-12 18:10:18.636326,Finalizat
708,103,Bom-B200,50,231.63,2025-10-23 18:10:18.636326,Finalizat
709,110,bom-a100,45,179.33,2025-12-08 18:10:18.636326,Finalizat
710,105,BOM-C300,79,206.06,2026-04-13 18:10:18.636326,Finalizat
711,106,BOM-A100,47,127.21,2025-05-28 18:10:18.636326,Finalizat
712,107,BOM-B200,36,243.38,2026-03-30 18:10:18.636326,Finalizat
713,110,BOM-A100,78,52.19,2025-07-31 18:10:18.636326,In Procesare
